factor,trade_date,valid_stock_count,total_stock_count,average_available_component_count,configured_component_count,available_weight_sum_min,available_weight_sum_max
AOB_add_Debt_to_Equity,20220128,4351,4424,4.382007233273056,5,0.0,1.0
AOB_add_Debt_to_Equity,20220228,4393,4446,4.401484480431849,5,0.0,1.0
AOB_add_Debt_to_Equity,20220331,4427,4480,4.400446428571429,5,0.0,1.0
AOB_add_Debt_to_Equity,20220429,4372,4430,4.395936794582393,5,0.0,1.0
AOB_add_Debt_to_Equity,20220531,4452,4498,4.347265451311694,5,0.0,1.0
AOB_add_Debt_to_Equity,20220630,4490,4524,4.38815207780725,5,0.0,1.0
AOB_add_Debt_to_Equity,20220729,4521,4557,4.4351547070441075,5,0.0,1.0
AOB_add_Debt_to_Equity,20220831,4570,4609,4.424170101974398,5,0.0,1.0
AOB_add_Debt_to_Equity,20220930,4614,4655,4.419763694951665,5,0.0,1.0
AOB_add_Debt_to_Equity,20221031,4640,4685,4.4036286019210245,5,0.0,1.0
AOB_add_Debt_to_Equity,20221130,4679,4727,4.4066003807911995,5,0.0,1.0
AOB_add_Debt_to_Equity,20221230,4710,4779,4.392969240426868,5,0.0,1.0
AOB_add_Debt_to_Equity,20230131,4716,4785,4.396865203761755,5,0.0,1.0
AOB_add_Debt_to_Equity,20230228,4742,4813,4.390816538541451,5,0.0,1.0
AOB_add_Debt_to_Equity,20230331,4771,4846,4.388361535286834,5,0.0,1.0
AOB_add_Debt_to_Equity,20230428,4748,4824,4.367537313432836,5,0.0,1.0
AOB_add_Debt_to_Equity,20230531,4825,4890,4.310838445807771,5,0.0,1.0
AOB_add_Debt_to_Equity,20230630,4888,4939,4.32820408989674,5,0.0,1.0
AOB_add_Debt_to_Equity,20230731,4920,4968,4.365338164251208,5,0.0,1.0
AOB_add_Debt_to_Equity,20230831,4953,5001,4.354729054189162,5,0.0,1.0
AOB_add_Debt_to_Equity,20230928,4974,5018,4.360900757273814,5,0.0,1.0
AOB_add_Debt_to_Equity,20231031,4991,5032,4.365659777424483,5,0.0,1.0
AOB_add_Debt_to_Equity,20231130,5005,5049,4.3695781342840165,5,0.0,1.0
AOB_add_Debt_to_Equity,20231229,5017,5065,4.371964461994077,5,0.0,1.0
AOB_add_Debt_to_Equity,20240131,5039,5085,4.372074729596854,5,0.0,1.0
AOB_add_Debt_to_Equity,20240229,5048,5089,4.372568284535272,5,0.0,1.0
AOB_add_Debt_to_Equity,20240329,5058,5099,4.380858991959208,5,0.0,1.0
AOB_add_Debt_to_Equity,20240430,5022,5064,4.378751974723539,5,0.0,1.0
AOB_add_Debt_to_Equity,20240531,5061,5093,4.3461613979972515,5,0.0,1.0
AOB_add_Debt_to_Equity,20240628,5071,5101,4.387571064497157,5,0.0,1.0
AOB_add_Debt_to_Equity,20240731,5078,5100,4.455490196078431,5,0.0,1.0
AOB_add_Debt_to_Equity,20240830,5084,5108,4.452819107282694,5,0.0,1.0
AOB_add_Debt_to_Equity,20240930,5084,5110,4.458121330724071,5,0.0,1.0
AOB_add_Debt_to_Equity,20241031,5088,5116,4.446833463643472,5,0.0,1.0
AOB_add_Debt_to_Equity,20241129,5103,5132,4.4485580670303975,5,0.0,1.0
AOB_add_Debt_to_Equity,20241231,5110,5140,4.450194552529183,5,0.0,1.0
AOB_add_Debt_to_Equity,20250127,5128,5157,4.451037424859415,5,0.0,1.0
AOB_add_Debt_to_Equity,20250228,5129,5155,4.453540252182347,5,0.0,1.0
AOB_add_Debt_to_Equity,20250331,5133,5161,4.455338112768843,5,0.0,1.0
AOB_add_Debt_to_Equity,20250430,5100,5127,4.443339184708407,5,0.0,1.0
AOB_add_Debt_to_Equity,20250530,5131,5159,4.387672029463074,5,0.0,1.0
AOB_add_Debt_to_Equity,20250630,5149,5181,4.372707971434086,5,0.0,1.0
AOB_add_Debt_to_Equity,20250731,5153,5191,4.392795222500482,5,0.0,1.0
AOB_add_Debt_to_Equity,20250829,5153,5194,4.386022333461686,5,0.0,1.0
AOB_add_Debt_to_Equity,20250930,5161,5201,4.385118246491059,5,0.0,1.0
AOB_add_Debt_to_Equity,20251031,5167,5213,4.3771340878572795,5,0.0,1.0
AOB_add_Debt_to_Equity,20251128,5168,5214,4.377253548139624,5,0.0,1.0
AOB_add_Debt_to_Equity,20251231,5187,5237,4.372923429444338,5,0.0,1.0
AOB_add_Debt_to_Equity,20260130,5193,5248,4.369664634146342,5,0.0,1.0
AOB_add_Debt_to_Equity,20260227,5202,5257,4.370363325090356,5,0.0,1.0
AOB_add_Debt_to_Equity,20260331,5206,5265,4.370750237416904,5,0.0,1.0
AOB_add_Debt_to_Equity,20260430,5211,5277,4.358537047564904,5,0.0,1.0
AOB_add_Debt_to_Equity,20260529,5231,5293,4.3221235594181,5,0.0,1.0
AOB_add_Debt_to_Equity,20260630,5228,5297,4.325089673400038,5,0.0,1.0
AOB_add_Gross_Margin,20220128,4366,4424,4.365732368896926,5,0.0,1.0
AOB_add_Gross_Margin,20220228,4408,4446,4.384840305892937,5,0.0,1.0
AOB_add_Gross_Margin,20220331,4439,4480,4.383482142857143,5,0.0,1.0
AOB_add_Gross_Margin,20220429,4374,4430,4.376523702031602,5,0.0,1.0
AOB_add_Gross_Margin,20220531,4451,4498,4.326589595375722,5,0.0,1.0
AOB_add_Gross_Margin,20220630,4487,4524,4.36737400530504,5,0.0,1.0
AOB_add_Gross_Margin,20220729,4519,4557,4.41430765854729,5,0.0,1.0
AOB_add_Gross_Margin,20220831,4567,4609,4.4033412887828165,5,0.0,1.0
AOB_add_Gross_Margin,20220930,4611,4655,4.399140708915145,5,0.0,1.0
AOB_add_Gross_Margin,20221031,4637,4685,4.383137673425827,5,0.0,1.0
AOB_add_Gross_Margin,20221130,4676,4727,4.386291516818278,5,0.0,1.0
AOB_add_Gross_Margin,20221230,4706,4779,4.372672107135384,5,0.0,1.0
AOB_add_Gross_Margin,20230131,4713,4785,4.376593521421108,5,0.0,1.0
AOB_add_Gross_Margin,20230228,4738,4813,4.370455017660503,5,0.0,1.0
AOB_add_Gross_Margin,20230331,4767,4846,4.368138671068923,5,0.0,1.0
AOB_add_Gross_Margin,20230428,4744,4824,4.347222222222222,5,0.0,1.0
AOB_add_Gross_Margin,20230531,4821,4890,4.29079754601227,5,0.0,1.0
AOB_add_Gross_Margin,20230630,4883,4939,4.308362016602551,5,0.0,1.0
AOB_add_Gross_Margin,20230731,4915,4968,4.34561191626409,5,0.0,1.0
AOB_add_Gross_Margin,20230831,4949,5001,4.335132973405319,5,0.0,1.0
AOB_add_Gross_Margin,20230928,4970,5018,4.3413710641689915,5,0.0,1.0
AOB_add_Gross_Margin,20231031,4988,5032,4.346184419713832,5,0.0,1.0
AOB_add_Gross_Margin,20231130,5002,5049,4.35016835016835,5,0.0,1.0
AOB_add_Gross_Margin,20231229,5014,5065,4.352615992102665,5,0.0,1.0
AOB_add_Gross_Margin,20240131,5035,5085,4.352802359882006,5,0.0,1.0
AOB_add_Gross_Margin,20240229,5044,5089,4.353311063077226,5,0.0,1.0
AOB_add_Gross_Margin,20240329,5055,5099,4.36163953716415,5,0.0,1.0
AOB_add_Gross_Margin,20240430,5019,5064,4.359597156398104,5,0.0,1.0
AOB_add_Gross_Margin,20240531,5058,5093,4.326919301001374,5,0.0,1.0
AOB_add_Gross_Margin,20240628,5068,5101,4.368359145265634,5,0.0,1.0
AOB_add_Gross_Margin,20240731,5074,5100,4.436274509803922,5,0.0,1.0
AOB_add_Gross_Margin,20240830,5082,5108,4.433829287392326,5,0.0,1.0
AOB_add_Gross_Margin,20240930,5082,5110,4.439334637964775,5,0.0,1.0
AOB_add_Gross_Margin,20241031,5086,5116,4.427677873338546,5,0.0,1.0
AOB_add_Gross_Margin,20241129,5101,5132,4.4294621979735,5,0.0,1.0
AOB_add_Gross_Margin,20241231,5108,5140,4.431128404669261,5,0.0,1.0
AOB_add_Gross_Margin,20250127,5126,5157,4.432034128369207,5,0.0,1.0
AOB_add_Gross_Margin,20250228,5127,5155,4.434917555771096,5,0.0,1.0
AOB_add_Gross_Margin,20250331,5131,5161,4.4367370664599886,5,0.0,1.0
AOB_add_Gross_Margin,20250430,5099,5127,4.424614784474351,5,0.0,1.0
AOB_add_Gross_Margin,20250530,5130,5159,4.369063772048847,5,0.0,1.0
AOB_add_Gross_Margin,20250630,5148,5181,4.354178729974908,5,0.0,1.0
AOB_add_Gross_Margin,20250731,5152,5191,4.374301675977653,5,0.0,1.0
AOB_add_Gross_Margin,20250829,5153,5194,4.367539468617636,5,0.0,1.0
AOB_add_Gross_Margin,20250930,5161,5201,4.366660257642761,5,0.0,1.0
AOB_add_Gross_Margin,20251031,5167,5213,4.358718588145022,5,0.0,1.0
AOB_add_Gross_Margin,20251128,5168,5214,4.359416954353663,5,0.0,1.0
AOB_add_Gross_Margin,20251231,5187,5237,4.354592323849532,5,0.0,1.0
AOB_add_Gross_Margin,20260130,5193,5248,4.351371951219512,5,0.0,1.0
AOB_add_Gross_Margin,20260227,5202,5257,4.352292181852768,5,0.0,1.0
AOB_add_Gross_Margin,20260331,5206,5265,4.352516619183286,5,0.0,1.0
AOB_add_Gross_Margin,20260430,5211,5277,4.340534394542353,5,0.0,1.0
AOB_add_Gross_Margin,20260529,5231,5293,4.303986397128282,5,0.0,1.0
AOB_add_Gross_Margin,20260630,5228,5297,4.306966207287144,5,0.0,1.0
AOB_add_Holder_Concen,20220128,4164,4424,4.069620253164557,5,0.0,1.0
AOB_add_Holder_Concen,20220228,4206,4446,4.092217723796671,5,0.0,1.0
AOB_add_Holder_Concen,20220331,4250,4480,4.111383928571429,5,0.0,1.0
AOB_add_Holder_Concen,20220429,4256,4430,4.1715575620767495,5,0.0,1.0
AOB_add_Holder_Concen,20220531,4320,4498,4.134948866162739,5,0.0,1.0
AOB_add_Holder_Concen,20220630,4343,4524,4.17683465959328,5,0.0,1.0
AOB_add_Holder_Concen,20220729,4372,4557,4.227342549923195,5,0.0,1.0
AOB_add_Holder_Concen,20220831,4445,4609,4.257756563245823,5,0.0,1.0
AOB_add_Holder_Concen,20220930,4492,4655,4.258216970998926,5,0.0,1.0
AOB_add_Holder_Concen,20221031,4526,4685,4.255069370330843,5,0.0,1.0
AOB_add_Holder_Concen,20221130,4562,4727,4.260630420985826,5,0.0,1.0
AOB_add_Holder_Concen,20221230,4596,4779,4.250889307386482,5,0.0,1.0
AOB_add_Holder_Concen,20230131,4601,4785,4.255381400208987,5,0.0,1.0
AOB_add_Holder_Concen,20230228,4620,4813,4.248701433617287,5,0.0,1.0
AOB_add_Holder_Concen,20230331,4647,4846,4.252992158481222,5,0.0,1.0
AOB_add_Holder_Concen,20230428,4660,4824,4.2547678275290215,5,0.0,1.0
AOB_add_Holder_Concen,20230531,4735,4890,4.202658486707566,5,0.0,1.0
AOB_add_Holder_Concen,20230630,4797,4939,4.220894917999595,5,0.0,1.0
AOB_add_Holder_Concen,20230731,4825,4968,4.2592592592592595,5,0.0,1.0
AOB_add_Holder_Concen,20230831,4875,5001,4.268346330733853,5,0.0,1.0
AOB_add_Holder_Concen,20230928,4895,5018,4.274412116381028,5,0.0,1.0
AOB_add_Holder_Concen,20231031,4924,5032,4.289348171701113,5,0.0,1.0
AOB_add_Holder_Concen,20231130,4937,5049,4.294117647058823,5,0.0,1.0
AOB_add_Holder_Concen,20231229,4949,5065,4.297334649555775,5,0.0,1.0
AOB_add_Holder_Concen,20240131,4972,5085,4.297738446411013,5,0.0,1.0
AOB_add_Holder_Concen,20240229,4982,5089,4.300844959717037,5,0.0,1.0
AOB_add_Holder_Concen,20240329,4996,5099,4.311629731319867,5,0.0,1.0
AOB_add_Holder_Concen,20240430,4980,5064,4.326816745655608,5,0.0,1.0
AOB_add_Holder_Concen,20240531,5019,5093,4.294325544865502,5,0.0,1.0
AOB_add_Holder_Concen,20240628,5030,5101,4.336012546559498,5,0.0,1.0
AOB_add_Holder_Concen,20240731,5037,5100,4.404117647058824,5,0.0,1.0
AOB_add_Holder_Concen,20240830,5050,5108,4.409945184025059,5,0.0,1.0
AOB_add_Holder_Concen,20240930,5052,5110,4.416242661448141,5,0.0,1.0
AOB_add_Holder_Concen,20241031,5067,5116,4.412236121970289,5,0.0,1.0
AOB_add_Holder_Concen,20241129,5083,5132,4.413678877630553,5,0.0,1.0
AOB_add_Holder_Concen,20241231,5090,5140,4.414980544747082,5,0.0,1.0
AOB_add_Holder_Concen,20250127,5105,5157,4.4149699437657555,5,0.0,1.0
AOB_add_Holder_Concen,20250228,5107,5155,4.417458777885548,5,0.0,1.0
AOB_add_Holder_Concen,20250331,5103,5161,4.419492346444487,5,0.0,1.0
AOB_add_Holder_Concen,20250430,5078,5127,4.414862492685781,5,0.0,1.0
AOB_add_Holder_Concen,20250530,5102,5159,4.358402791238612,5,0.0,1.0
AOB_add_Holder_Concen,20250630,5112,5181,4.3425979540629225,5,0.0,1.0
AOB_add_Holder_Concen,20250731,5114,5191,4.3617800038528225,5,0.0,1.0
AOB_add_Holder_Concen,20250829,5115,5194,4.358105506353485,5,0.0,1.0
AOB_add_Holder_Concen,20250930,5122,5201,4.357046721784272,5,0.0,1.0
AOB_add_Holder_Concen,20251031,5139,5213,4.355073853826971,5,0.0,1.0
AOB_add_Holder_Concen,20251128,5136,5214,4.354238588415804,5,0.0,1.0
AOB_add_Holder_Concen,20251231,5147,5237,4.3473362612182544,5,0.0,1.0
AOB_add_Holder_Concen,20260130,5149,5248,4.342225609756097,5,0.0,1.0
AOB_add_Holder_Concen,20260227,5154,5257,4.341639718470611,5,0.0,1.0
AOB_add_Holder_Concen,20260331,5155,5265,4.339981006647673,5,0.0,1.0
AOB_add_Holder_Concen,20260430,5176,5277,4.336933863937843,5,0.0,1.0
AOB_add_Holder_Concen,20260529,5181,5293,4.298318533912715,5,0.0,1.0
AOB_add_Holder_Concen,20260630,5186,5297,4.29960354917878,5,0.0,1.0
AOB_add_Momentum_60D,20220128,4276,4424,4.362793851717902,5,0.0,1.0
AOB_add_Momentum_60D,20220228,4327,4446,4.385964912280702,5,0.0,1.0
AOB_add_Momentum_60D,20220331,4367,4480,4.386383928571429,5,0.0,1.0
AOB_add_Momentum_60D,20220429,4296,4430,4.377426636568849,5,0.0,1.0
AOB_add_Momentum_60D,20220531,4385,4498,4.328812805691419,5,0.0,1.0
AOB_add_Momentum_60D,20220630,4436,4524,4.371352785145889,5,0.0,1.0
AOB_add_Momentum_60D,20220729,4463,4557,4.420671494404213,5,0.0,1.0
AOB_add_Momentum_60D,20220831,4489,4609,4.405293990019527,5,0.0,1.0
AOB_add_Momentum_60D,20220930,4518,4655,4.396348012889367,5,0.0,1.0
AOB_add_Momentum_60D,20221031,4538,4685,4.378868729989327,5,0.0,1.0
AOB_add_Momentum_60D,20221130,4591,4727,4.3858684154855085,5,0.0,1.0
AOB_add_Momentum_60D,20221230,4636,4779,4.37434609750994,5,0.0,1.0
AOB_add_Momentum_60D,20230131,4661,4785,4.382654127481714,5,0.0,1.0
AOB_add_Momentum_60D,20230228,4694,4813,4.378765842509869,5,0.0,1.0
AOB_add_Momentum_60D,20230331,4724,4846,4.377631035905901,5,0.0,1.0
AOB_add_Momentum_60D,20230428,4683,4824,4.353026533996683,5,0.0,1.0
AOB_add_Momentum_60D,20230531,4763,4890,4.294683026584867,5,0.0,1.0
AOB_add_Momentum_60D,20230630,4821,4939,4.3097793075521365,5,0.0,1.0
AOB_add_Momentum_60D,20230731,4837,4968,4.346618357487923,5,0.0,1.0
AOB_add_Momentum_60D,20230831,4870,5001,4.336532693461308,5,0.0,1.0
AOB_add_Momentum_60D,20230928,4914,5018,4.345954563571144,5,0.0,1.0
AOB_add_Momentum_60D,20231031,4945,5032,4.354332273449921,5,0.0,1.0
AOB_add_Momentum_60D,20231130,4974,5049,4.361853832442068,5,0.0,1.0
AOB_add_Momentum_60D,20231229,4989,5065,4.364067127344521,5,0.0,1.0
AOB_add_Momentum_60D,20240131,5008,5085,4.364405113077679,5,0.0,1.0
AOB_add_Momentum_60D,20240229,5017,5089,4.365297700923561,5,0.0,1.0
AOB_add_Momentum_60D,20240329,5034,5099,4.37536771916062,5,0.0,1.0
AOB_add_Momentum_60D,20240430,5005,5064,4.375,5,0.0,1.0
AOB_add_Momentum_60D,20240531,5050,5093,4.34341252699784,5,0.0,1.0
AOB_add_Momentum_60D,20240628,5060,5101,4.3850225445990985,5,0.0,1.0
AOB_add_Momentum_60D,20240731,5064,5100,4.452549019607843,5,0.0,1.0
AOB_add_Momentum_60D,20240830,5066,5108,4.448903680501175,5,0.0,1.0
AOB_add_Momentum_60D,20240930,5070,5110,4.454011741682975,5,0.0,1.0
AOB_add_Momentum_60D,20241031,5068,5116,4.440969507427678,5,0.0,1.0
AOB_add_Momentum_60D,20241129,5081,5132,4.442517537022603,5,0.0,1.0
AOB_add_Momentum_60D,20241231,5088,5140,4.444163424124514,5,0.0,1.0
AOB_add_Momentum_60D,20250127,5105,5157,4.444832266821796,5,0.0,1.0
AOB_add_Momentum_60D,20250228,5112,5155,4.448496605237634,5,0.0,1.0
AOB_add_Momentum_60D,20250331,5110,5161,4.450106568494478,5,0.0,1.0
AOB_add_Momentum_60D,20250430,5077,5127,4.438463038814121,5,0.0,1.0
AOB_add_Momentum_60D,20250530,5107,5159,4.38205078503586,5,0.0,1.0
AOB_add_Momentum_60D,20250630,5132,5181,4.368075661069292,5,0.0,1.0
AOB_add_Momentum_60D,20250731,5137,5191,4.388557118089,5,0.0,1.0
AOB_add_Momentum_60D,20250829,5140,5194,4.381786676934925,5,0.0,1.0
AOB_add_Momentum_60D,20250930,5145,5201,4.380503749278985,5,0.0,1.0
AOB_add_Momentum_60D,20251031,5152,5213,4.371762900441205,5,0.0,1.0
AOB_add_Momentum_60D,20251128,5149,5214,4.371308016877637,5,0.0,1.0
AOB_add_Momentum_60D,20251231,5168,5237,4.365858315829674,5,0.0,1.0
AOB_add_Momentum_60D,20260130,5173,5248,4.362804878048781,5,0.0,1.0
AOB_add_Momentum_60D,20260227,5181,5257,4.363515312916112,5,0.0,1.0
AOB_add_Momentum_60D,20260331,5189,5265,4.364102564102564,5,0.0,1.0
AOB_add_Momentum_60D,20260430,5190,5277,4.350388478302065,5,0.0,1.0
AOB_add_Momentum_60D,20260529,5205,5293,4.313621764594748,5,0.0,1.0
AOB_add_Momentum_60D,20260630,5211,5297,4.317349443080989,5,0.0,1.0
AOB_add_ROE,20220128,4354,4424,4.383363471971067,5,0.0,1.0
AOB_add_ROE,20220228,4397,4446,4.402384165542061,5,0.0,1.0
AOB_add_ROE,20220331,4432,4480,4.401339285714286,5,0.0,1.0
AOB_add_ROE,20220429,4375,4430,4.3963882618510155,5,0.0,1.0
AOB_add_ROE,20220531,4454,4498,4.347710093374833,5,0.0,1.0
AOB_add_ROE,20220630,4490,4524,4.38815207780725,5,0.0,1.0
AOB_add_ROE,20220729,4521,4557,4.4351547070441075,5,0.0,1.0
AOB_add_ROE,20220831,4570,4609,4.424170101974398,5,0.0,1.0
AOB_add_ROE,20220930,4614,4655,4.419763694951665,5,0.0,1.0
AOB_add_ROE,20221031,4640,4685,4.4036286019210245,5,0.0,1.0
AOB_add_ROE,20221130,4679,4727,4.4066003807911995,5,0.0,1.0
AOB_add_ROE,20221230,4710,4779,4.392969240426868,5,0.0,1.0
AOB_add_ROE,20230131,4716,4785,4.396865203761755,5,0.0,1.0
AOB_add_ROE,20230228,4742,4813,4.390816538541451,5,0.0,1.0
AOB_add_ROE,20230331,4771,4846,4.388361535286834,5,0.0,1.0
AOB_add_ROE,20230428,4748,4824,4.367537313432836,5,0.0,1.0
AOB_add_ROE,20230531,4825,4890,4.310838445807771,5,0.0,1.0
AOB_add_ROE,20230630,4888,4939,4.32820408989674,5,0.0,1.0
AOB_add_ROE,20230731,4920,4968,4.365338164251208,5,0.0,1.0
AOB_add_ROE,20230831,4953,5001,4.354729054189162,5,0.0,1.0
AOB_add_ROE,20230928,4974,5018,4.360900757273814,5,0.0,1.0
AOB_add_ROE,20231031,4991,5032,4.365659777424483,5,0.0,1.0
AOB_add_ROE,20231130,5005,5049,4.3695781342840165,5,0.0,1.0
AOB_add_ROE,20231229,5017,5065,4.371964461994077,5,0.0,1.0
AOB_add_ROE,20240131,5039,5085,4.372074729596854,5,0.0,1.0
AOB_add_ROE,20240229,5048,5089,4.372568284535272,5,0.0,1.0
AOB_add_ROE,20240329,5058,5099,4.380858991959208,5,0.0,1.0
AOB_add_ROE,20240430,5022,5064,4.378751974723539,5,0.0,1.0
AOB_add_ROE,20240531,5061,5093,4.3461613979972515,5,0.0,1.0
AOB_add_ROE,20240628,5071,5101,4.387571064497157,5,0.0,1.0
AOB_add_ROE,20240731,5078,5100,4.455490196078431,5,0.0,1.0
AOB_add_ROE,20240830,5084,5108,4.452819107282694,5,0.0,1.0
AOB_add_ROE,20240930,5084,5110,4.458121330724071,5,0.0,1.0
AOB_add_ROE,20241031,5088,5116,4.446833463643472,5,0.0,1.0
AOB_add_ROE,20241129,5103,5132,4.4485580670303975,5,0.0,1.0
AOB_add_ROE,20241231,5110,5140,4.450194552529183,5,0.0,1.0
AOB_add_ROE,20250127,5128,5157,4.451037424859415,5,0.0,1.0
AOB_add_ROE,20250228,5129,5155,4.453540252182347,5,0.0,1.0
AOB_add_ROE,20250331,5133,5161,4.455338112768843,5,0.0,1.0
AOB_add_ROE,20250430,5100,5127,4.443339184708407,5,0.0,1.0
AOB_add_ROE,20250530,5131,5159,4.387672029463074,5,0.0,1.0
AOB_add_ROE,20250630,5149,5181,4.372707971434086,5,0.0,1.0
AOB_add_ROE,20250731,5153,5191,4.392795222500482,5,0.0,1.0
AOB_add_ROE,20250829,5153,5194,4.386022333461686,5,0.0,1.0
AOB_add_ROE,20250930,5161,5201,4.385118246491059,5,0.0,1.0
AOB_add_ROE,20251031,5167,5213,4.3771340878572795,5,0.0,1.0
AOB_add_ROE,20251128,5168,5214,4.377253548139624,5,0.0,1.0
AOB_add_ROE,20251231,5187,5237,4.372923429444338,5,0.0,1.0
AOB_add_ROE,20260130,5193,5248,4.369664634146342,5,0.0,1.0
AOB_add_ROE,20260227,5202,5257,4.370363325090356,5,0.0,1.0
AOB_add_ROE,20260331,5206,5265,4.370750237416904,5,0.0,1.0
AOB_add_ROE,20260430,5211,5277,4.358537047564904,5,0.0,1.0
AOB_add_ROE,20260529,5231,5293,4.3221235594181,5,0.0,1.0
AOB_add_ROE,20260630,5228,5297,4.325089673400038,5,0.0,1.0
AOB_add_Revenue_Growth,20220128,4372,4424,4.387432188065099,5,0.0,1.0
AOB_add_Revenue_Growth,20220228,4414,4446,4.406432748538012,5,0.0,1.0
AOB_add_Revenue_Growth,20220331,4445,4480,4.404464285714286,5,0.0,1.0
AOB_add_Revenue_Growth,20220429,4378,4430,4.397291196388262,5,0.0,1.0
AOB_add_Revenue_Growth,20220531,4454,4498,4.347487772343264,5,0.0,1.0
AOB_add_Revenue_Growth,20220630,4490,4524,4.387931034482759,5,0.0,1.0
AOB_add_Revenue_Growth,20220729,4520,4557,4.43449637919684,5,0.0,1.0
AOB_add_Revenue_Growth,20220831,4569,4609,4.423302234758082,5,0.0,1.0
AOB_add_Revenue_Growth,20220930,4614,4655,4.41890440386681,5,0.0,1.0
AOB_add_Revenue_Growth,20221031,4640,4685,4.402988260405549,5,0.0,1.0
AOB_add_Revenue_Growth,20221130,4679,4727,4.4059657287920455,5,0.0,1.0
AOB_add_Revenue_Growth,20221230,4710,4779,4.392341494036409,5,0.0,1.0
AOB_add_Revenue_Growth,20230131,4715,4785,4.396238244514106,5,0.0,1.0
AOB_add_Revenue_Growth,20230228,4741,4813,4.390193226677748,5,0.0,1.0
AOB_add_Revenue_Growth,20230331,4770,4846,4.3879488237721835,5,0.0,1.0
AOB_add_Revenue_Growth,20230428,4748,4824,4.367330016583748,5,0.0,1.0
AOB_add_Revenue_Growth,20230531,4825,4890,4.310633946830266,5,0.0,1.0
AOB_add_Revenue_Growth,20230630,4888,4939,4.3280016197610855,5,0.0,1.0
AOB_add_Revenue_Growth,20230731,4920,4968,4.365136876006441,5,0.0,1.0
